id|Commune|Latitude|Longitude
1362223588|Castelmoron-d'Albret|44.6797661|-0.0118033
1362361100|Richebourg|48.0210707|5.0602382
1362429723|Le Pin-au-Haras|48.7449301|0.1418985
1362466615|Feings|47.4378215|1.3539518
1362724229|Servanches|45.1442152|0.1571148
1362747206|Monteton|44.6225041|0.2568385
1362840724|Warsy|49.6989400|2.6481400
1362888752|La Roche-Noire|45.7083000|3.2250000
1362888768|Pérignat-sur-Allier|45.7290686|3.2329941
1362986086|Savigny-sur-Aisne|49.3603667|4.7274043
1363005359|La Croix-aux-Bois|49.4012416|4.7926357
1363005365|Boult-aux-Bois|49.4311232|4.8407354
1363048475|Bonboillon|47.3377722|5.7031816
1363098596|Saint-Eloy|48.3620343|-4.1230343
1363098597|Saint-Sauveur|48.4471795|-4.0057250
1363238434|Crucheray|47.7290269|1.0873835
1363251455|Cormeray|47.4900065|1.4060963
1363271639|Erches|49.7231316|2.6698407
1363278030|Puteaux|48.8841522|2.2368863
1363287166|Cambes|44.5953442|0.2888571
1363290579|Puysserampion|44.6036405|0.3082656
1363439980|Capdenac|44.5808234|2.0696065
1363500674|Messanges|43.8150790|-1.3784085
1363565995|Couture-sur-Loir|47.7533005|0.6883455
1363624857|Houssay|47.7533632|0.9378451
1363626706|Saint-Rimay|47.7642252|0.9222126
1363997715|Chipilly|49.9084867|2.6499222
1363997726|Cerisy|49.9057277|2.6391129
1364155785|Saint-Mesmin|48.4454283|3.9254684
1364721736|Parcoul|45.2059592|0.0358838
1364753920|Callengeville|49.8332691|1.5142200
1364756189|Campneuseville|49.8601725|1.6567626
1364759087|Canehan|49.9812062|1.3466187
1364767468|Cropus|49.7400669|1.1482575
1364767469|Le Catelier|49.7544028|1.1490193
1364774186|Cristinacce|42.2390420|8.8408788
1364781546|Les Cent-Acres|49.7667121|1.1416653
1364781937|Falaise|49.3782482|4.7288524
1364787409|La Chapelle-du-Bourgay|49.8216309|1.1477189
1364795720|La Chapelle-Saint-Ouen|49.5358939|1.4353408
1365346904|Longeville-lès-Cheminot|48.9530414|6.1435175
1365458438|Aubry-le-Panthou|48.8511502|0.2322152
1366413503|Chassignolles|45.3978559|3.4912939
1366468296|Castets|43.8828250|-1.1457945
1366563742|Kercabellec|47.4082707|-2.4641812
1366846766|Le Billot|48.9666805|0.0737870
1366885958|Sainte-Marie|49.3720975|4.6677083
1366914763|Blaise|49.3902215|4.6565315
1367078420|Bonnemain|48.4673615|-1.7654466
1367101043|Saint-Jean-de-Laur|44.4195696|1.8350083
1367629403|Taillebourg|45.8355800|-0.6453793
1367912046|Hienghène|-20.6893694|164.9440366
1368027008|Seyches|44.5491739|0.3049942
1368092883|Puymangou|45.1920491|0.0771185
1368394885|Zutzendorf|48.8525682|7.5480446
1368840315|Chambon-Sainte-Croix|46.3553393|1.7730054
1369115216|Blot-l'Église|46.0375494|2.9545287
1369190951|Chenaud|45.2182371|0.1022408
1369250287|Saint-Aulaye|45.2040090|0.1383439
1370175024|Moustoir-Ac|47.8550223|-2.8354707
1370500457|Saint-Loup|47.2658496|1.8393560
1370526508|Mennetou-sur-Cher|47.2691517|1.8669838
1370938948|Castéra-Lou|43.3235571|0.1479927
1370938956|Lacassagne|43.3557574|0.1469600
1370938961|Lescurry|43.3352311|0.1542763
1370938964|Louit|43.3013599|0.1569306
1371014385|Saint-Géraud|44.6210867|0.1533225
1371289504|Saint-Vincent-Jalmoutiers|45.2025100|0.1923585
1371481611|Échourgnac|45.1256528|0.2297810
1371896170|Melesse|48.2175823|-1.6962403
1372004589|Saint-Michel-de-Double|45.0791792|0.2889580
1372560781|Héninel|50.2382052|2.8625554
1372560864|Hénin-sur-Cojeul|50.2260063|2.8347489
1372828596|Monthodon|47.6496648|0.8359836
1373178142|Saint-Gingolph|46.3930663|6.8039081
1373553050|Villedieu-le-Château|47.7188402|0.6500445
1373556879|Tréhet|47.7345597|0.6214324
1373899564|Lure|47.6863376|6.4946806
1373924031|Saint-Laurent-des-Hommes|45.0369822|0.2539172
1374699602|Sauterre|45.9126696|2.9391146
1374978204|Saint-Martial-d'Artenset|45.0162506|0.2053601
1375039250|Vindelle|45.7203823|0.1215218
1375322499|Mosnes|47.4551962|1.0997441
1375322500|Saint-Règle|47.4091570|1.0534338
1375322501|Souvigny-de-Touraine|47.4122026|1.0900579
1375575133|Roumazières|45.8765414|0.5814368
1376541236|Créancey|48.0118191|4.8859910
1376628841|Chaudefontaine|49.0986699|4.8684076
1376628842|Ville-sur-Tourbe|49.1875836|4.7867513
1376628843|Monthois|49.3128808|4.7100543
1376628844|La Neuville-au-Pont|49.1248100|4.8569095
1376628845|Saint-Morel|49.3377516|4.6947363
1376628846|Berzieux|49.1646296|4.7976896
1376862156|Bromeilles|48.1864786|2.4952575
1376864426|Sailly-Saillisel|50.0283515|2.9162722
1376866781|Gapennes|50.1825182|1.9540697
1377644271|Chalais|46.5364372|1.1972010
1377644272|Lignac|46.4657629|1.2180937
1377644273|Prissac|46.5100348|1.3086049
1377650639|Le Gué-de-Velluire|46.3726190|-0.9235317
1377650640|Sainte-Foy|46.5455018|-1.6728807
1377650641|Les Magnils-Reigniers|46.4791678|-1.2193203
1377650642|Longèves|46.4802767|-0.8549420
1377654724|Saint-Laurent-de-la-Salle|46.5687982|-0.9172074
1377654725|Sigournais|46.7065450|-0.9875227
1377662529|Savigny-sous-Mâlain|47.3320820|4.7586465
1377662630|Mesmont|47.3123724|4.7437874
1377663833|Chaillac|46.4348091|1.2991458
1377663834|Dunet|46.4689834|1.2908001
1377663835|La Châtre-Langlin|46.4089132|1.3899383
1377663836|Parnac|46.4530620|1.4416203
1377669467|L'Île-d'Olonne|46.5614321|-1.7822590
1377687093|Baraize|46.4884564|1.5611188
1377687098|Bazaiges|46.5000416|1.5334480
1377687102|Mouhet|46.3828950|1.4336480
1377790905|La Bernerie-en-Retz|47.0814025|-2.0383793
1377790908|Les Moutiers-en-Retz|47.0628755|-2.0009009
1377790910|Louisfert|47.6749877|-1.4327210
1377790914|Massérac|47.6726464|-1.9142917
1377790920|Noyal-sur-Brutz|47.7762491|-1.3463595
1377790922|Pierric|47.6869847|-1.7374367
1377790925|Saint-Aubin-des-Châteaux|47.7195535|-1.4849877
1377790932|Saint-Julien-de-Vouvantes|47.6419095|-1.2380528
1377790933|Villepot|47.7756596|-1.2778074
1377811312|La Chapelle-Orthemale|46.8427875|1.4535283
1378109149|La Verdière|43.6379633|5.9348456
1378109173|Saint-Paul-lez-Durance|43.6869938|5.7077225
1378890637|Chaumont|48.8350033|0.3248497
1378890681|Mardilly|48.8312769|0.2794762
1378890684|Saint-Evroult-de-Montfort|48.8086479|0.3096415
1378916441|Villers-Faucon|49.9765340|3.1029906
1378919575|Lagorce|45.0712437|-0.1387345
1379121608|Rouvres-sous-Meilly|47.2118406|4.5722862
1379357729|Maconge|47.2206052|4.5770296
1380533798|Mecé|48.2372846|-1.3027437
1381894043|Villard|46.3325166|1.7003843
1383643166|Gigors|44.4188495|6.1604209
1384371461|Roquebrune|44.6286853|0.0226196
1384371464|Saint-Sulpice-de-Guilleragues|44.6289856|0.0505249
1384382503|Sainte-Gemme|44.6203191|0.0699807
1385315600|Beauregard-l'Évêque|45.8124067|3.2978263
1385818395|Boffres|44.9206552|4.7033032
1386002418|Grivy-Loisy|49.4168406|4.6290998
1386314247|Beaupouyet|44.9973742|0.2736296
1387603335|Saint-Sauveur-Lalande|44.9851939|0.2536048
1387651365|Saint-Privat-des-Prés|45.2255704|0.2168472
1388626047|Saint-Antoine-Cumond|45.2559621|0.1986112
1388973038|Boussenac|42.9003627|1.3404767
1389247316|Petit-Bersac|45.2877917|0.2332709
1390057634|Aiti|42.3985048|9.2434795
1390057641|Castiglione|42.4177283|9.1281254
1390057644|Castineta|42.4233410|9.2992204
1390057647|Gavignano|42.4181074|9.2858310
1390057653|Morosaglia|42.4368399|9.3045450
1390057660|Prato-di-Giovellina|42.4237787|9.1644687
1390177120|Penta-Acquatella|42.4628386|9.3700306
1390177122|Campana|42.3885979|9.3531419
1390177123|Carpineto|42.3563706|9.3789396
1390177125|Casabianca|42.4459766|9.3640918
1390177126|Croce|42.4137580|9.3621573
1390177130|Ficaja|42.4221114|9.3671268
1390177134|Giocatojo|42.4436514|9.3496625
1390177137|Lutina|42.4367291|9.3422267
1390177141|Nocario|42.3984164|9.3504456
1390177144|Poggio-Marinaccio|42.4356079|9.3541797
1390177145|Polveroso|42.4008093|9.3646801
1390180206|Verdèse|42.3933938|9.3643120
1390591299|Corancy|47.1014124|3.9489001
1390636513|Saint-Hilaire-en-Morvan|47.0777998|3.8883788
1390697424|Esnazu|43.0789924|-1.4399398
1390950271|Loucé|48.7032922|-0.1019880
1390950483|Joué-du-Plain|48.6901619|-0.1227644
1391113623|Festalemps|45.2264504|0.2409257
1391138959|Avoine|48.6715574|-0.0956211
1391139273|Tanques|48.6877377|-0.0737782
1391379638|Ivry-sur-Seine|48.8122302|2.3872525
1391432451|Mazenay|46.9093355|4.5958791
1391583175|Lalacelle|48.4761716|-0.1431786
1391681447|Vincennes|48.8474508|2.4396714
1392108353|Monistrol-d'Allier|44.9681554|3.6436614
1392227166|La Lande-de-Goult|48.5840000|-0.0469620
1392353410|Préporché|46.9220099|3.8517004
1392617561|La Cochère|48.7235712|0.1493871
1392729550|La Chapelle-Baloue|46.3592213|1.5765135
1392907837|Verneuil|46.8666640|3.5702883
1393037757|Maisons-en-Champagne|48.7499255|4.4953323
1393056733|Arzillières-Neuville|48.6444058|4.5891030
1393071149|Drouilly|48.7728092|4.5262975
1393392579|Tonnay-Charente|45.9444898|-0.8923370
1393511077|Biches|47.0050304|3.6522266
1393686792|Pantin|48.8965023|2.4019804
1393686793|Saint-Ouen-sur-Seine|48.9117290|2.3342670
1393721187|Beaumont|45.3215020|3.7639774
1393804770|Le Château-d'Almenêches|48.6790476|0.1219435
1393820558|Saint-Paul-de-Salers|45.1402103|2.5172737
1393883505|Tanville|48.5682070|0.0054250
1393920702|Belfonds|48.6110212|0.1181585
1393920861|La Ferrière-Béchet|48.5800353|0.0708082
1393920975|Saint-Hilaire-la-Gérard|48.6015112|0.0609994
1393921062|Le Cercueil|48.5970188|0.0217155
1393932302|Saint-Victor-sur-Arlanc|45.3349500|3.7751466
1394052528|Clichy-sous-Bois|48.9109390|2.5460722
1394137687|Cours-les-Barres|47.0254232|3.0317441
1394140871|Croisy|46.9387386|2.8078806
1394155631|Cuffy|46.9615292|3.0522517
1394156586|Béligneux|45.8677365|5.1280072
1394175278|Germigny-l'Exempt|46.9179623|2.8978158
1394196451|Ignol|46.9668890|2.8461821
1394233765|Saint-Aubin-sur-Aire|48.7055620|5.4429465
1394251089|Le Bouillon|48.5613281|0.1044443
1394640714|Dejointes|47.0306286|2.8548707
1394704673|Bocquencé|48.8341025|0.4659756
1394704678|La Gonfrière|48.8188735|0.4707182
1394704684|La Trinité-des-Laitiers|48.7974908|0.3754450
1394704690|Saint-Evroult-Notre-Dame-du-Bois|48.7917483|0.4613870
1394704763|Touquettes|48.7971166|0.4226872
1394742450|Flavigny|46.9661009|2.8002992
1394742451|Lugny-Bourbonnais|46.9317985|2.7041382
1394775459|Chaumard|47.1443665|3.9121329
1394926733|La Chapelle-Hugon|46.9049307|2.9453398
1395098463|Vézac|44.8346229|1.1641048
1395126910|Saint-Barthélemy|43.5148348|-1.3315273
1395297075|Santenoge|47.7396432|4.9919575
1395297076|Villars-Montroyer|47.7503304|4.9775560
1395393581|Bussières|47.6628171|4.9650210
1395462998|Clamart|48.8003835|2.2630238
1396009076|Anceins|48.8641355|0.5008324
1396009081|Couvains|48.8597693|0.5588165
1396096080|Saint-Brice-sous-Rânes|48.6766887|-0.1897799
1396096084|Lignou|48.6700809|-0.3470850
1396419668|Iffendic|48.1290768|-2.0336601
1396669044|Essey|47.2037611|4.5245759
1396696649|Amné|48.0394927|-0.0594335
1396696653|Auvers-sous-Montfaucon|48.0062164|-0.0701900
1396696658|Avoise|47.8662439|-0.2075772
1396696664|Cré-sur-Loir|47.6771210|-0.1575527
1396696670|Dureil|47.8432362|-0.1456782
1396696676|Malicorne-sur-Sarthe|47.8144856|-0.0881093
1396696681|Montflours|48.1702042|-0.7336231
1396696684|Mézeray|47.8251899|-0.0190118
1396696689|Neuvillette-en-Charnie|48.0934138|-0.2118960
1396696695|Notre-Dame-du-Pé|47.7298282|-0.3253374
1396696700|Parennes|48.1192666|-0.1850686
1396696701|Ruillé-en-Champagne|48.0598347|-0.0830236
1396696709|Saint-Céneré|48.1215986|-0.5950259
1396696711|Saint-Jean-du-Bois|47.8722363|-0.0393709
1396696722|Saint-Symphorien|48.0718760|-0.1138527
1396696725|Tassé|47.8898752|-0.1364026
1396713269|Antugnac|42.9555627|2.2256388
1396713270|Couiza|42.9421253|2.2544139
1396713272|Montazels|42.9449274|2.2466755
1396713273|Rennes-le-Château|42.9272475|2.2627453
1396713274|Rennes-les-Bains|42.9213749|2.3206938
1396714332|Ballon|48.1752407|0.2336796
1396714334|Beaufay|48.1471135|0.3621905
1396714342|Beillé|48.0830765|0.5102010
1396714343|Berfay|47.9935606|0.7643353
1396714348|Boëssé-le-Sec|48.1355070|0.5627346
1396714349|Briosne-lès-Sables|48.1727990|0.4018393
1396714350|Champrond|48.0775588|0.7453214
1396714351|Conflans-sur-Anille|47.9459457|0.7448124
1396714352|Congé-sur-Orne|48.2000423|0.2543141
1396714353|Coudrecieux|47.9923514|0.6300024
1396714356|Courcebœufs|48.1369008|0.2869421
1396714357|Courcemont|48.1731244|0.3532671
1396714358|Duneau|48.0691269|0.5199345
1396714359|Jauzé|48.2115993|0.3767234
1396714360|La Chapelle-Saint-Rémy|48.1072141|0.4561565
1396714361|Lombron|48.0787882|0.4178745
1396714366|Lucé-sous-Ballon|48.2078196|0.2146481
1396714368|Maresché|48.2118900|0.1547851
1396714372|Marolles-lès-Saint-Calais|47.9184456|0.7840240
1396714377|Mézières-sous-Lavardin|48.1548976|0.0296067
1396714383|Mézières-sur-Ponthouin|48.1932480|0.2985281
1396714386|Prévelles|48.1526505|0.4834839
1396714391|Saint-Aignan|48.2150192|0.3424310
1396714395|Saint-Corneille|48.0663752|0.3437644
1396714397|Saint-Célerin|48.1230722|0.4310418
1396714403|Saint-Denis-des-Coudrais|48.1502657|0.5069004
1396714407|Saint-Hilaire-le-Lierru|48.1092761|0.5373670
1396714408|Saint-Mars-sous-Ballon|48.1726716|0.2467464
1396714416|Saint-Martin-des-Monts|48.1490067|0.5958571
1396714417|Saint-Michel-de-Chavaignes|48.0187846|0.5707194
1396714426|Sainte-Sabine-sur-Longève|48.1402222|0.0956588
1396714427|Semur-en-Vallon|48.0238002|0.6544259
1396714429|Sillé-le-Philippe|48.1069075|0.3520896
1396714436|Souligné-sous-Ballon|48.1378403|0.2358762
1396714437|Terrehault|48.2050882|0.4026591
1396714441|Torcé-en-Vallée|48.1339099|0.3960149
1396714447|Vouvray-sur-Huisne|48.0867327|0.5507137
1396737087|Beaumont-Pied-de-Bœuf|47.7598025|0.4010960
1396737092|Chahaignes|47.7416369|0.5149056
1396737098|Château-l'Hermitage|47.8034888|0.1817047
1396737102|Cogners|47.8684280|0.6591073
1396737112|Coulongé|47.6897919|0.2024263
1396737118|Courdemanche|47.8151975|0.5621464
1396737126|La Chapelle-Gaugain|47.7990485|0.6787443
1396737132|Lavenay|47.7904521|0.7022383
1396737142|Lavernat|47.7185111|0.3330287
1396737143|Lhomme|47.7440445|0.5595871
1396737144|Montabon|47.6803370|0.3868644
1396737154|Oizé|47.8105508|0.1045160
1396737159|Parigné-le-Pôlin|47.8505383|0.1089021
1396737162|Poncé-sur-le-Loir|47.7625206|0.6568229
1396737164|Pontvallain|47.7516432|0.1916242
1396737174|Ruillé-sur-Loir|47.7516353|0.6208060
1396737178|Saint-Biez-en-Belin|47.8213183|0.2383207
1396737182|Saint-Mars-d'Outillé|47.8706856|0.3322536
1396737185|Saint-Ouen-en-Belin|47.8334292|0.2099905
1396737189|Saint-Pierre-du-Lorouër|47.8058527|0.5213895
1396737195|Saint-Vincent-du-Lorouër|47.8231146|0.4893779
1396737196|Sarcé|47.7212374|0.2205038
1396737198|Thoiré-sur-Dinan|47.7542582|0.4488775
1396737203|Verneil-le-Chétif|47.7333195|0.2946872
1396737211|Villaines-sous-Lucé|47.8659048|0.4820035
1396737215|Vouvray-sur-Loir|47.6957144|0.4625769
1396737222|Yvré-le-Pôlin|47.8184362|0.1522973
1396746724|Luc-sur-Aude|42.9588953|2.2699169
1396771062|Ancinnes|48.3679800|0.1769803
1396771069|Arçonnay|48.3953018|0.0853037
1396771089|Assé-le-Boisne|48.3224970|-0.0084514
1396771095|Bourg-le-Roi|48.3458178|0.1337998
1396771100|Bérus|48.3752202|0.0515211
1396771111|Béthon|48.3607411|0.0878785
1396771116|Champfleur|48.3860237|0.1265605
1396771125|Chassé|48.4466361|0.2028577
1396771127|Chenay|48.4490500|0.1638668
1396771136|Chérancé|48.2865978|0.1748471
1396771139|Chérisay|48.3550101|0.1116224
1396771149|Coulombiers|48.2982315|0.1268707
1396771152|Doucelles|48.2562859|0.1698643
1396771155|Douillet|48.2728687|-0.0447131
1396771158|Fyé|48.3259474|0.0800783
1396771162|Gesnes-le-Gandelin|48.3551788|0.0155707
1396771171|Grandchamp|48.3030570|0.1822581
1396771179|Juillé|48.2450256|0.1224119
1396771193|Le Chevain|48.4335116|0.1258381
1396771204|Les Mées|48.3144445|0.2321677
1396771220|Lignières-la-Carelle|48.4349613|0.1761851
1396771224|Livet-en-Saosnois|48.3597339|0.2115503
1396771239|Louvigny|48.3380704|0.2018879
1396771245|Meurcé|48.2341369|0.2014295
1396771254|Moitron-sur-Sarthe|48.2401346|0.0335368
1396771261|Montigny|48.4575886|0.1836461
1396771264|Montreuil-le-Chétif|48.2453943|-0.0360290
1396771286|Moulins-le-Carbonnel|48.3714180|-0.0241336
1396771291|Nouans|48.2392700|0.2228030
1396771313|Oisseau-le-Petit|48.3483996|0.0860348
1396771317|Piacé|48.2593176|0.1141509
1396771334|René|48.2783329|0.2215735
1396771343|Rouessé-Fontaine|48.3225214|0.1504816
1396771356|Saint-Aubin-de-Locquenay|48.2709102|0.0248585
1396771369|Saint-Germain-sur-Sarthe|48.2856234|0.0953620
1396771377|Saint-Ouen-de-Mimbré|48.2932644|0.0483459
1396771399|Saint-Paterne|48.4172076|0.1105231
1396771408|Saint-Rigomer-des-Bois|48.3887179|0.1724959
1396771430|Saint-Victeur|48.3222735|0.0387836
1396771440|Thoiré-sous-Contensor|48.3112724|0.2004217
1396771461|Vivoin|48.2338566|0.1558732
1396785812|Aillières-Beauvoir|48.4061806|0.3238245
1396785813|Avesnes-en-Saosnois|48.2634646|0.3711260
1396785815|Blèves|48.4573377|0.3479198
1396785816|Commerveil|48.3174465|0.3576364
1396785817|Contilly|48.4009315|0.3693627
1396785819|Courcival|48.2307202|0.3929209
1396785820|Courgains|48.2895780|0.2795884
1396785822|Dangeul|48.2487640|0.2566780
1396785823|Dissé-sous-Ballon|48.2382776|0.2973621
1396785826|Les Aulneaux|48.4367644|0.3322781
1396785827|Louzes|48.4281305|0.3016130
1396785829|Marolles-les-Braults|48.2522145|0.3135215
1396785831|Marollette|48.3696538|0.3517804
1396785833|Moncé-en-Saosnois|48.2741326|0.3891555
1396785834|Monhoudou|48.2864593|0.3239265
1396785835|Nauvay|48.2523705|0.3943182
1396785837|Neufchâtel-en-Saosnois|48.3768182|0.2464049
1396785839|Nogent-le-Bernard|48.2359975|0.4900954
1396785841|Panon|48.3388978|0.2946221
1396785842|Peray|48.2489698|0.3642899
1396785844|Pizieux|48.3221486|0.3310599
1396785845|Roullée|48.4648028|0.3040795
1396785848|Rouperroux-le-Coquet|48.2269581|0.4296120
1396785851|Saint-Calez-en-Saosnois|48.3133177|0.3031453
1396785852|Saint-Longis|48.3535438|0.3422346
1396785855|Saint-Pierre-des-Ormes|48.3066409|0.4217373
1396785856|Saint-Rémy-des-Monts|48.3088554|0.4003668
1396785858|Saosnes|48.3262277|0.2788025
1396785859|Thoigné|48.2892020|0.2529245
1396785861|Vezot|48.3528740|0.2905900
1396785862|Villaines-la-Carelle|48.3770148|0.2994046
1396813436|Cournanel|43.0334240|2.2339362
1396817895|Champéon|48.3676656|-0.5177116
1396817909|Hardanges|48.3363712|-0.4022023
1396817921|Renazé|47.7933330|-1.0557842
1396841693|Magrie|43.0285920|2.2003431
1396841696|Tourreilles|43.0219811|2.1705567
1396870717|La Digne-d'Amont|43.0413805|2.1601104
1396870724|La Digne-d'Aval|43.0462745|2.1790451
1397020277|Nébias|42.8968558|2.1148971
1397020282|Puivert|42.9199133|2.0464486
1397020284|Rivel|42.9442457|2.0001823
1397020287|Saint-Jean-de-Paracol|42.9356923|2.1148390
1397072855|Fleuré|48.6902335|-0.0578214
1397072856|La Lande-de-Lougé|48.6925924|-0.2509679
1397602690|Anctoville|49.1048212|-0.7081477
1397643097|Amayé-sur-Seulles|49.0803647|-0.7174340
1397760989|Saint-Hilaire-de-Gondilly|47.0491549|2.8858302
1397769113|Menetou-Couture|47.0441452|2.9147655
1398400792|Arc 1600|45.5941276|6.7946151
1398543340|Saint-Just-près-Brioude|45.2385647|3.3528568
1398549504|Crotelles|47.5431104|0.8373356
1398570663|Paulhac|45.3006206|3.3489045
1398604651|La Clarté|48.8182719|-3.4736801
1399114075|Saint-Élophe|48.4112322|5.7403346
1399626985|Saint-Pierre|43.9132111|6.9239566
1399626992|La Rochette|43.9154619|6.8911826
1399676497|Gerde|43.0551967|0.1679356
1399964477|Buigny-l'Abbé|50.0978534|1.9380067
1399995807|Nançois-sur-Ornain|48.7131899|5.2998430
1399995810|Saulvaux|48.7083189|5.4781639
1399995814|Velaines|48.7033589|5.3001073
1400221692|Costaros|44.8942777|3.8509059
1400258117|Boudes|45.4587410|3.1851582
1400601248|Fresnay-le-Comte|48.3025917|1.4766863
1401004123|Les Billanges|45.9637005|1.5335984
1401259638|Saint-Martin-de-Caralp|42.9905954|1.5437150
1401576864|Neuillé-le-Lierre|47.5117624|0.9082253
1401588110|Auzouer-en-Touraine|47.5421673|0.9187295
1401590214|Villedômer|47.5473255|0.8860640
1401985476|Taverny|49.0265888|2.2234971
1401989859|Denain|50.3270926|3.3943729
1401995149|Ronchin|50.6056749|3.0778827
1402020860|Caudry|50.1243910|3.4103620
1402024580|Seclin|50.5452102|3.0252819
1402031504|Ramonville-Saint-Agne|43.5460533|1.4749101
1402036044|Brignais|45.6739755|4.7540703
1402233473|Ménessaire|47.1352407|4.1473925
1402331115|Saint-Étienne-du-Vigan|44.7796982|3.8349036
1403124235|Cahagnolles|49.1574284|-0.7593254
1403144420|Audrieu|49.2079118|-0.5928680
1403144422|Bucéels|49.1917042|-0.6393588
1403144424|Cahagnes|49.0680029|-0.7679645
1403144425|Carcagny|49.2398169|-0.6187072
1403144426|Chouain|49.2099391|-0.6338487
1403144428|Condé-sur-Seulles|49.2244540|-0.6350963
1403144429|Ducy-Sainte-Marguerite|49.2248500|-0.6115651
1403144430|Ellon|49.2201355|-0.6811959
1403144431|Fontenay-le-Pesnel|49.1711376|-0.5786780
1403144432|Guéron|49.2496987|-0.7121986
1403144433|Juaye-Mondaye|49.2061299|-0.6814374
1403144437|Martragny|49.2513234|-0.5968596
1403144438|Monceaux-en-Bessin|49.2485992|-0.6942991
1403145369|Rauret|44.8178270|3.7911659
1403153334|Ginai|48.7467156|0.2174589
1403156874|Missy|49.1211062|-0.5513502
1403156875|Monts-en-Bessin|49.1136583|-0.6050493
1403258778|Banneville-sur-Ajon|49.0632057|-0.5668804
1403258779|Bougy|49.1121153|-0.5254528
1403258780|Landes-sur-Ajon|49.0764318|-0.5791918
1403258781|Le Locheur|49.1033724|-0.5529110
1403258782|Longvillers|49.0517300|-0.6304757
1403258822|Épinay-sur-Odon|49.0762305|-0.6190119
1403258823|Évrecy|49.0999195|-0.5011439
1403313944|Banville|49.3126421|-0.4897293
1403313959|Colombiers-sur-Seulles|49.2941485|-0.5116312
1403313964|Crépon|49.3164044|-0.5505940
1403313966|Le Manoir|49.2841730|-0.5955356
1403407299|Agy|49.2412360|-0.7620267
1403407312|Arganchy|49.2352749|-0.7407181
1403407316|Magny-en-Bessin|49.3055779|-0.6640815
1403657841|Alzen|42.9889728|1.4718402
1404125816|Beynac|44.8396809|1.1442411
1404478320|Veyrines-de-Domme|44.7946503|1.1056628
1404593112|Fontaine-Étoupefour|49.1459073|-0.4538020
1404738870|Ceaulmont|46.5232994|1.5797414
1404742459|Vigoux|46.5107816|1.4879104
1404746921|Chazelet|46.5082911|1.4426828
1404763029|Sacierges-Saint-Martin|46.4944562|1.3646191
1404779796|Preuilly-la-Ville|46.6965582|0.9681400
1404785775|Fontgombault|46.6742919|0.9860200
1404812021|Saint-Aigny|46.6447191|1.0259297
1404812034|Sauzelles|46.6638830|1.0043839
1404838292|Mérigny|46.6316315|0.9260187
1404851460|Pouligny-Saint-Pierre|46.6808650|1.0379637
1404953621|Allas-les-Mines|44.8339933|1.0729999
1404959555|Pailhès|43.1024911|1.4427612
1404962411|Montégut-Plantaurel|43.0679462|1.4912420
1406256853|Caixon|43.4113150|0.0257714
1407127514|Sommelonne|48.6724825|5.0380811
1407223991|Baudonvilliers|48.6879485|5.0174944
1407714996|Perthes|48.6577422|4.8219797
1408161832|Le Frêche|43.9321550|-0.2395704
1408251492|Brugny-Vaudancourt|48.9991481|3.8860380
1408664082|Chavot-Courcourt|49.0024994|3.9294783
1408683569|La Condamine-Châtelard|44.4582684|6.7457413
1408733438|Saudrupt|48.6998303|5.0665580
1409079485|Aulnois-en-Perthois|48.6334899|5.1284318
1409107615|Corn|44.6071873|1.9005516
1409478395|Onet l'Église|44.4191983|2.5683670
1409522751|Faucon-de-Barcelonnette|44.3946050|6.6786606
1409686118|Neschers|45.5889848|3.1635232
1409741895|Jurques|49.0185638|-0.7415843
1409741898|La Bigne|49.0119770|-0.7232232
1409741903|Le Bény-Bocage|48.9369474|-0.8389160
1409767603|Aunay-sur-Odon|49.0203707|-0.6311766
1409767612|Bauquay|49.0336783|-0.6165803
1409820735|Cristot|49.1943076|-0.5798557
1409820753|Le Mesnil-Patry|49.1942375|-0.5424200
1409820757|Lingèvres|49.1739716|-0.6718881
1409820773|Longraye|49.1558701|-0.7020875
1409851885|Autrèche|47.5268033|0.9958283
1409864407|Dame-Marie-les-Bois|47.5411706|1.0331931
1409876461|Landos|44.8434351|3.8304124
1409913573|Sainte-Croix-Volvestre|43.1263293|1.1738659
1410376285|Schneckenbusch|48.7044227|7.0779619
1410818447|La Rivière|-21.2635603|55.4385678
1411060692|Fleurie|46.1920243|4.6981214
1411114980|Saint-Pons|44.3928754|6.6271870
1411464951|Saint-Ouen-les-Vignes|47.4676250|0.9925714
1411520846|Margencel|46.3387460|6.4324291
1411611353|Artigat|43.1354732|1.4402561
1411969012|Noizay|47.4220671|0.8930479
1411997336|Droupt-Sainte-Marie|48.4940318|3.9263192
1411997419|Droupt-Saint-Basle|48.4773336|3.9402348
1412068682|Clesles|48.5340185|3.8319198
1412085701|Saint-Oulph|48.5184321|3.8693688
1412100230|La Saulsotte|48.5437603|3.5015251
1412139468|Montmaur|44.5709120|5.8724387
1412233234|La Roche-des-Arnauds|44.5635619|5.9591484
1412272751|La Chapelle-Gauthier|48.9863454|0.4622286
1412272752|La Goulafrière|48.9498712|0.4360242
1412361755|La Chavatte|49.7573716|2.7669231
1412589259|Rupt-aux-Nonains|48.6693495|5.1135463
1412611061|Fransart|49.7670359|2.7731039
1412841024|Lingé|46.7543705|1.0835194
1412863386|Viévy|47.0569092|4.4526015
1412989353|Naillat|46.2648628|1.6376940
1413019252|Azay-le-Ferron|46.8512505|1.0719160
